id,duration,protocol_type,service,src_bytes,dst_bytes,urgent,count,srv_count,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_same_src_port_rate,labeled,attack_types
156430,0,tcp,http,190,2618,0,13,14,1,113,255,1,0.01,normal,unattack
94162,0,tcp,http,303,2139,0,3,3,1,255,255,1,0,normal,unattack
36594,0,tcp,http,253,2625,0,20,20,1,255,255,1,0,normal,unattack
93157,0,tcp,http,309,762,0,4,23,1,83,255,1,0.01,normal,unattack
282852,0,udp,private,105,146,0,4,4,1,255,255,1,0,normal,unattack
94209,0,tcp,http,369,677,0,2,22,1,255,255,1,0,normal,unattack
132885,1,tcp,smtp,1014,330,0,1,3,1,62,140,0.5,0.02,normal,unattack
156318,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
36290,0,udp,domain_u,43,107,0,3,6,1,255,252,0.99,0,normal,unattack
37118,0,tcp,http,313,6356,0,24,24,1,255,255,1,0,normal,unattack
230701,0,tcp,http,392,1966,0,5,5,1,255,255,1,0,normal,unattack
76703,0,tcp,http,339,1225,0,1,1,1,24,255,1,0.04,normal,unattack
36504,0,udp,private,105,146,0,2,2,1,255,254,1,0,normal,unattack
124657,0,tcp,http,325,607,0,6,7,1,255,255,1,0,normal,unattack
8528,0,udp,domain_u,42,42,0,7,13,1,242,196,0.81,0,normal,unattack
38549,0,tcp,http,200,301,0,28,28,1,255,255,1,0,normal,unattack
136703,0,tcp,http,340,1637,0,2,2,1,255,255,1,0,normal,unattack
146685,0,tcp,http,193,313,0,18,18,1,18,255,1,0.06,normal,unattack
283955,0,udp,domain_u,46,117,0,5,12,1,255,251,0.98,0.01,normal,unattack
93844,0,tcp,http,282,1227,0,3,5,1,134,134,1,0.01,normal,unattack
99321,0,tcp,http,228,1750,0,4,9,1,74,241,1,0.01,normal,unattack
156814,0,tcp,http,187,294,0,2,3,1,255,255,1,0,normal,unattack
282265,0,udp,private,105,145,0,1,1,1,255,254,1,0,normal,unattack
143310,0,udp,private,105,146,0,1,1,1,255,254,1,0,normal,unattack
78965,0,tcp,http,196,6107,0,2,2,1,12,255,1,0.08,normal,unattack
76276,0,tcp,http,249,1307,0,28,29,1,120,255,1,0.01,normal,unattack
77821,0,tcp,http,254,14850,0,13,13,1,121,255,1,0.01,normal,unattack
149334,0,tcp,http,249,3052,0,4,4,1,255,255,1,0,normal,unattack
79085,0,tcp,http,223,8620,0,3,3,1,157,255,1,0.01,normal,unattack
271,0,tcp,http,311,12502,0,3,3,1,118,255,1,0.01,normal,unattack
143853,0,udp,private,105,146,0,1,1,1,255,254,1,0,normal,unattack
214093,0,tcp,http,287,4422,0,17,17,1,17,255,1,0.06,normal,unattack
214900,0,tcp,http,321,7926,0,3,3,1,3,254,1,0.33,normal,unattack
283574,0,tcp,http,304,27881,0,14,16,1,93,255,1,0.01,normal,unattack
155156,0,tcp,http,309,1565,0,4,4,1,11,255,1,0.09,normal,unattack
285759,0,tcp,http,232,11079,0,3,3,1,255,255,1,0,normal,unattack
282862,0,tcp,http,190,238,0,1,1,1,17,255,1,0.06,normal,unattack
99398,0,tcp,http,298,1416,0,11,11,1,82,255,1,0.01,normal,unattack
136205,0,tcp,http,217,2855,0,5,5,1,125,255,1,0.01,normal,unattack
100489,0,udp,domain_u,44,44,0,4,6,1,255,251,0.98,0.01,normal,unattack
147970,0,tcp,http,230,617,0,29,29,1,255,255,1,0,normal,unattack
40163,0,tcp,finger,7,137,0,1,1,1,182,10,0.05,0.01,normal,unattack
77410,0,tcp,http,303,2924,0,18,25,1,18,225,1,0.06,normal,unattack
89563,0,udp,domain_u,44,44,0,32,68,1,111,57,0.51,0.02,normal,unattack
131290,0,udp,domain_u,44,44,0,3,3,1,255,255,1,0,normal,unattack
212922,0,tcp,http,251,1401,0,8,8,1,255,255,1,0,normal,unattack
286098,0,tcp,http,324,294,0,2,3,1,255,255,1,0,normal,unattack
143571,0,udp,domain_u,45,136,0,49,53,1,178,222,0.87,0.87,normal,unattack
135282,0,tcp,http,202,11376,0,6,9,1,80,255,1,0.01,normal,unattack
93846,0,tcp,http,340,9905,0,1,2,1,25,255,1,0.04,normal,unattack
156618,0,tcp,http,323,1511,0,10,10,1,255,255,1,0,normal,unattack
149505,0,tcp,http,320,1312,0,3,5,1,19,255,1,0.05,normal,unattack
152831,0,tcp,http,302,1208,0,12,12,1,47,255,1,0.02,normal,unattack
96247,0,udp,private,105,147,0,1,1,1,255,254,1,0,normal,unattack
214588,0,tcp,http,327,10088,0,6,6,1,8,255,1,0.12,normal,unattack
210361,0,udp,private,105,0,0,1,1,1,255,254,1,0,normal,unattack
226158,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
210760,0,tcp,http,265,1318,0,39,39,1,255,255,1,0,normal,unattack
101768,0,tcp,http,327,1784,0,1,1,1,255,255,1,0,normal,unattack
80606,0,udp,private,1,0,0,114,11,0.1,255,11,0.04,1,normal,unattack
36850,0,tcp,http,283,903,0,5,5,1,34,255,1,0.03,normal,unattack
100736,0,tcp,http,233,2013,0,2,11,1,106,57,0.54,0.01,normal,unattack
214953,0,tcp,http,318,2288,0,10,10,1,126,255,1,0.01,normal,unattack
101700,0,tcp,http,197,6011,0,2,7,1,2,255,1,0.5,normal,unattack
156644,0,tcp,http,210,875,0,17,18,1,67,255,1,0.01,normal,unattack
82679,0,tcp,http,243,2534,0,11,15,1,255,255,1,0,normal,unattack
100698,0,tcp,http,302,1404,0,8,8,1,82,255,1,0.01,normal,unattack
148241,0,tcp,http,164,26783,0,1,2,1,255,255,1,0,normal,unattack
133015,0,tcp,smtp,1223,335,0,1,2,1,211,67,0.32,0,normal,unattack
133524,0,tcp,X11,27572,20504,0,3,3,1,18,8,0.44,0.06,normal,unattack
287742,0,tcp,http,216,5383,0,12,12,1,12,255,1,0.08,normal,unattack
152896,0,tcp,http,232,1645,0,3,5,1,162,255,1,0.01,normal,unattack
8336,0,tcp,ftp_data,212,0,0,2,3,1,11,75,0.36,0.36,normal,unattack
211700,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
214594,0,tcp,http,157,45699,0,1,2,1,255,255,1,0,normal,unattack
76083,0,udp,private,105,146,0,4,4,1,255,254,1,0.01,normal,unattack
38880,0,tcp,http,208,759,0,2,21,1,202,255,1,0,normal,unattack
233417,0,udp,private,105,145,0,2,2,1,255,255,1,0,normal,unattack
225808,0,tcp,http,219,1631,0,7,7,1,67,255,1,0.01,normal,unattack
123240,0,tcp,http,246,354,0,14,14,1,255,255,1,0,normal,unattack
36462,0,tcp,http,309,195,0,19,22,1,255,255,1,0,normal,unattack
150618,0,udp,private,105,0,0,1,1,1,255,252,0.99,0,normal,unattack
226536,0,udp,domain_u,42,42,0,87,160,0.99,255,254,1,0.01,normal,unattack
151949,0,tcp,http,313,244,0,11,19,1,15,255,1,0.07,normal,unattack
77457,0,tcp,http,339,1203,0,2,2,1,2,246,1,0.5,normal,unattack
132964,0,tcp,http,292,1659,0,9,9,1,65,255,1,0.02,normal,unattack
76177,0,tcp,http,236,278,0,29,30,1,255,255,1,0,normal,unattack
144194,0,udp,private,105,105,0,1,1,1,255,254,1,0,normal,unattack
41486,0,udp,private,105,146,0,2,2,1,255,255,1,0.01,normal,unattack
131578,0,tcp,http,317,368,0,2,2,1,105,255,1,0.01,normal,unattack
37175,0,tcp,http,232,1121,0,18,18,1,18,255,1,0.06,normal,unattack
37599,0,tcp,http,238,17015,0,4,5,1,4,255,1,0.25,normal,unattack
21,0,tcp,http,268,9235,0,5,5,1,58,255,1,0.02,normal,unattack
123060,0,tcp,smtp,2123,343,0,1,1,1,60,195,0.92,0.02,normal,unattack
36262,0,udp,private,105,146,0,2,2,1,255,254,1,0,normal,unattack
285977,0,tcp,http,243,1229,0,5,8,1,255,255,1,0,normal,unattack
229179,0,tcp,http,257,1251,0,9,15,1,198,255,1,0.01,normal,unattack
77502,0,tcp,http,244,319,0,4,5,1,6,245,1,0.17,normal,unattack
77797,0,tcp,http,235,426,0,14,14,1,146,255,1,0.01,normal,unattack
149915,0,tcp,http,315,1644,0,16,16,1,16,255,1,0.06,normal,unattack
286454,0,tcp,smtp,971,331,0,1,1,1,255,159,0.62,0,normal,unattack
36173,0,udp,domain_u,42,42,0,5,7,1,255,245,0.96,0,normal,unattack
37547,0,tcp,http,331,4619,0,3,8,1,52,52,1,0.02,normal,unattack
214764,0,tcp,http,216,43980,0,4,4,1,4,255,1,0.25,normal,unattack
154782,0,tcp,http,269,4756,0,7,7,1,57,255,1,0.02,normal,unattack
154091,0,tcp,smtp,0,84,0,1,1,1,77,56,0.73,0.01,normal,unattack
229249,0,udp,private,105,0,0,4,4,1,255,255,1,0.01,normal,unattack
135163,0,tcp,http,305,25710,0,3,3,1,32,154,1,0.03,normal,unattack
290857,1,tcp,smtp,5053,330,0,1,3,1,187,134,0.72,0.01,normal,unattack
135822,0,tcp,http,325,1142,0,6,19,1,30,255,1,0.03,normal,unattack
8516,0,udp,domain_u,42,42,0,11,18,1,224,178,0.79,0,normal,unattack
35639,1,tcp,smtp,1216,370,0,1,3,1,75,40,0.53,0.01,normal,unattack
178,0,tcp,http,380,19012,0,3,3,1,160,255,1,0.01,normal,unattack
106081,0,tcp,http,346,8813,0,7,7,1,255,255,1,0,normal,unattack
150831,0,tcp,http,280,1027,0,7,7,1,66,255,1,0.02,normal,unattack
228351,0,tcp,http,294,1524,0,2,6,1,2,255,1,0.5,normal,unattack
77153,0,tcp,smtp,1074,329,0,1,1,1,255,193,0.76,0,normal,unattack
140896,0,tcp,http,239,14054,0,5,5,1,69,255,1,0.01,normal,unattack
285494,0,udp,private,105,146,0,1,1,1,255,255,1,0,normal,unattack
229768,0,udp,private,53,50,0,511,511,1,255,255,1,1,normal,unattack
99172,0,tcp,finger,7,315,0,1,1,1,159,8,0.03,0.01,normal,unattack
78638,0,tcp,http,189,308,0,8,8,1,202,255,1,0,normal,unattack
124460,0,tcp,http,210,1963,0,13,13,1,255,255,1,0,normal,unattack
284788,0,udp,private,105,105,0,1,1,1,255,253,0.99,0,normal,unattack
99606,0,tcp,http,218,176,0,24,35,1,147,255,1,0.01,normal,unattack
149749,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
153526,0,tcp,http,275,678,0,4,14,1,35,255,1,0.03,normal,unattack
94415,0,tcp,http,208,673,0,20,21,1,255,255,1,0,normal,unattack
287174,0,tcp,http,297,4989,0,19,28,1,42,255,1,0.02,normal,unattack
309968,0,udp,private,105,147,0,1,1,1,255,254,1,0,normal,unattack
38769,0,tcp,http,292,5244,0,1,1,1,19,255,1,0.05,normal,unattack
261,0,tcp,http,352,633,0,2,2,1,58,255,1,0.02,normal,unattack
154780,0,udp,private,105,0,0,1,1,1,255,252,0.99,0,normal,unattack
151876,0,tcp,http,293,703,0,13,13,1,13,255,1,0.08,normal,unattack
95347,0,tcp,http,233,398,0,23,30,1,255,255,1,0,normal,unattack
154549,0,tcp,smtp,0,83,0,1,1,1,108,192,0.76,0.01,normal,unattack
144803,0,tcp,http,432,444,0,1,4,1,255,255,1,0,normal,unattack
212294,0,tcp,http,284,3281,0,38,44,1,225,255,1,0,normal,unattack
290788,0,tcp,http,321,8421,0,23,24,1,255,255,1,0,normal,unattack
148204,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
210632,0,tcp,http,245,1627,0,18,18,1,171,255,1,0.01,normal,unattack
710,0,tcp,http,292,326,0,8,8,1,65,255,1,0.02,normal,unattack
283224,0,tcp,http,206,3219,0,3,6,1,25,255,1,0.04,normal,unattack
98282,0,udp,private,105,147,0,2,2,1,255,254,1,0,normal,unattack
92412,0,tcp,http,215,1991,0,15,15,1,255,255,1,0.01,normal,unattack
154160,0,tcp,http,296,10697,0,5,5,1,25,255,1,0.04,normal,unattack
136944,0,tcp,http,324,3746,0,16,28,1,189,255,1,0.01,normal,unattack
228715,0,tcp,http,224,6356,0,19,19,1,255,255,1,0,normal,unattack
81379,0,tcp,http,227,6075,0,1,9,1,21,255,1,0.05,normal,unattack
124212,0,tcp,http,320,1892,0,5,13,1,25,255,1,0.04,normal,unattack
37699,0,tcp,http,248,668,0,9,14,1,255,255,1,0,normal,unattack
282649,0,tcp,http,259,930,0,7,7,1,255,255,1,0,normal,unattack
285970,0,tcp,smtp,3318,334,0,1,1,1,179,135,0.53,0.01,normal,unattack
310746,0,udp,private,105,147,0,1,1,1,255,254,1,0,normal,unattack
156255,0,tcp,http,208,2393,0,7,38,1,255,255,1,0,normal,unattack
212943,0,tcp,http,150,431,0,1,1,1,6,47,1,0.17,normal,unattack
212318,0,tcp,http,207,12307,0,13,13,1,78,255,1,0.01,normal,unattack
90955,0,tcp,http,159,7860,0,4,4,1,4,229,1,0.25,normal,unattack
137916,0,tcp,http,222,8379,0,8,10,1,47,255,1,0.02,normal,unattack
91194,0,tcp,http,222,1397,0,3,3,1,11,255,1,0.09,normal,unattack
149266,0,tcp,http,239,855,0,19,19,1,133,234,1,0.01,normal,unattack
290677,0,tcp,ftp_data,13239,0,0,3,3,1,255,32,0.13,0.13,normal,unattack
132813,0,tcp,http,470,9572,0,7,7,1,119,255,1,0.01,normal,unattack
133182,0,tcp,http,326,1511,0,9,9,1,255,255,1,0,normal,unattack
286110,0,udp,private,105,146,0,1,1,1,255,254,1,0.01,normal,unattack
135358,0,tcp,http,199,574,0,4,9,1,71,107,1,0.01,normal,unattack
136509,0,tcp,smtp,1237,282,0,1,1,1,119,149,0.61,0.01,normal,unattack
35931,0,tcp,http,215,2443,0,5,5,1,255,255,1,0,normal,unattack
138520,0,tcp,http,333,1431,0,6,8,1,239,251,1,0,normal,unattack
76209,0,tcp,http,237,781,0,14,15,1,255,255,1,0,normal,unattack
40374,0,udp,private,105,146,0,4,4,1,255,255,1,0.01,normal,unattack
40552,0,udp,private,105,146,0,2,2,1,255,255,1,0,normal,unattack
94631,0,tcp,http,323,2725,0,3,3,1,106,249,1,0.01,normal,unattack
135125,0,udp,private,105,146,0,1,1,1,255,254,1,0,normal,unattack
152303,0,tcp,http,347,327,0,4,53,1,19,255,1,0.05,normal,unattack
226836,0,tcp,http,193,2484,0,13,13,1,13,20,1,0.08,normal,unattack
215065,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
226378,0,tcp,http,209,1880,0,24,24,1,24,255,1,0.04,normal,unattack
81112,0,tcp,smtp,660,385,0,1,1,1,255,65,0.25,0,normal,unattack
81895,0,tcp,http,345,393,0,2,2,1,255,255,1,0,normal,unattack
213308,0,tcp,http,257,2685,0,11,18,1,255,255,1,0,normal,unattack
153639,0,tcp,http,238,857,0,34,41,1,38,255,1,0.03,normal,unattack
232664,0,tcp,http,346,188,0,1,40,1,39,255,1,0.03,normal,unattack
143900,0,udp,private,105,146,0,2,2,1,255,254,1,0,normal,unattack
99717,0,tcp,http,364,2723,0,2,2,1,12,247,1,0.08,normal,unattack
78620,0,tcp,http,188,7372,0,7,10,1,186,255,1,0.01,normal,unattack
145259,0,tcp,http,194,768,0,1,1,1,166,255,1,0.01,normal,unattack
78605,0,tcp,http,293,1837,0,2,3,1,73,255,1,0.01,normal,unattack
134666,0,udp,domain_u,36,0,0,4,17,1,4,52,1,1,normal,unattack
148346,0,tcp,smtp,0,85,0,1,1,1,138,103,0.69,0.01,normal,unattack
144522,0,udp,private,105,146,0,4,4,1,255,254,1,0.01,normal,unattack
214865,0,tcp,http,231,316,0,9,9,1,255,255,1,0,normal,unattack
98204,0,icmp,eco_i,30,0,0,2,1,0.5,130,1,0.01,0.01,normal,unattack
310244,0,udp,private,105,147,0,1,1,1,255,254,1,0,normal,unattack
152010,0,tcp,http,334,1176,0,3,19,1,28,255,1,0.04,normal,unattack
155337,0,udp,private,105,0,0,1,1,1,255,253,0.99,0.01,normal,unattack
147165,0,tcp,http,291,3048,0,29,29,1,255,255,1,0,normal,unattack
134658,0,udp,domain_u,36,0,0,3,18,1,3,29,1,1,normal,unattack
101143,0,tcp,http,227,2224,0,2,2,1,92,255,1,0.01,normal,unattack
229845,0,udp,private,54,56,0,511,511,1,255,255,1,0.89,normal,unattack
41764,0,udp,private,105,146,0,2,2,1,255,254,1,0,normal,unattack
288077,0,tcp,http,196,457,0,6,6,1,87,255,1,0.01,normal,unattack
688,1,tcp,smtp,1955,408,0,1,3,1,137,178,0.85,0.01,normal,unattack
134433,0,tcp,http,284,391,0,4,4,1,4,255,1,0.25,normal,unattack
148030,0,udp,private,105,0,0,1,1,1,255,253,0.99,0.01,normal,unattack
81621,0,tcp,http,337,8215,0,6,6,1,97,255,1,0.01,normal,unattack
145539,0,udp,private,105,0,0,1,1,1,255,254,1,0,normal,unattack
152685,0,udp,private,105,0,0,1,1,1,255,251,0.98,0,normal,unattack
286258,0,tcp,http,302,3388,0,11,12,1,255,255,1,0,normal,unattack
92485,0,tcp,http,341,1598,0,2,3,1,37,255,1,0.03,normal,unattack
211798,0,tcp,http,334,1301,0,36,37,1,252,255,1,0,normal,unattack
143444,0,tcp,http,231,16169,0,13,13,1,255,255,1,0,normal,unattack
149736,0,tcp,http,225,949,0,15,16,1,255,255,1,0,normal,unattack
135960,0,tcp,http,331,15165,0,1,1,1,174,255,1,0.01,normal,unattack
37966,0,tcp,http,293,278,0,27,32,1,255,255,1,0,normal,unattack
99008,0,tcp,http,252,11145,0,17,17,1,255,255,1,0,normal,unattack
153881,0,tcp,http,307,27944,0,1,3,1,255,255,1,0,normal,unattack
123701,0,tcp,http,308,2123,0,11,15,1,11,241,1,0.09,normal,unattack
35638,0,udp,domain_u,44,115,0,6,11,1,255,225,0.88,0,normal,unattack
150133,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
90986,0,tcp,http,222,1565,0,11,11,1,203,255,1,0,normal,unattack
81325,0,tcp,http,320,405,0,1,3,1,2,247,1,0.5,normal,unattack
153532,0,tcp,http,236,1521,0,12,13,1,12,252,1,0.08,normal,unattack
76167,0,tcp,http,227,1496,0,15,15,1,54,255,1,0.02,normal,unattack
155403,0,tcp,http,203,1374,0,13,13,1,85,255,1,0.01,normal,unattack
131291,0,udp,domain_u,43,73,0,86,86,1,255,255,1,0.01,normal,unattack
156897,0,tcp,http,233,2073,0,32,37,1,255,255,1,0,normal,unattack
99601,0,tcp,http,291,1014,0,34,34,1,255,255,1,0,normal,unattack
230017,0,udp,private,53,55,0,510,510,1,255,255,1,0.87,normal,unattack
93732,0,tcp,http,325,1738,0,13,13,1,255,255,1,0,normal,unattack
133970,0,udp,private,105,146,0,1,1,1,255,254,1,0,normal,unattack
154589,0,tcp,http,324,1581,0,8,9,1,38,255,1,0.03,normal,unattack
148757,0,tcp,http,248,1875,0,8,8,1,255,255,1,0.01,normal,unattack
76409,0,tcp,http,223,9533,0,3,5,1,7,255,1,0.14,normal,unattack
227956,0,tcp,http,257,19673,0,1,1,1,13,255,1,0.08,normal,unattack
145464,0,udp,domain_u,42,42,0,12,18,1,255,255,1,0.01,normal,unattack
152864,0,tcp,http,208,2658,0,2,3,1,41,255,1,0.02,normal,unattack
210773,0,tcp,http,207,306,0,5,6,1,92,255,1,0.01,normal,unattack
133545,0,tcp,http,287,2398,0,13,13,1,255,255,1,0,normal,unattack
78254,0,tcp,http,203,33559,0,11,17,1,11,237,1,0.09,normal,unattack
148209,0,tcp,http,348,2172,0,3,3,1,255,255,1,0,normal,unattack
291997,0,udp,private,105,147,0,1,1,1,255,254,1,0,normal,unattack
101132,0,tcp,http,317,6762,0,4,5,1,69,250,1,0.01,normal,unattack
227623,0,tcp,http,351,2748,0,2,2,1,255,255,1,0,normal,unattack
92519,0,tcp,http,265,1285,0,6,6,1,70,255,1,0.01,normal,unattack
95901,0,tcp,http,317,3097,0,2,2,1,255,255,1,0,normal,unattack
136914,0,tcp,http,303,4775,0,9,26,1,100,249,1,0.01,normal,unattack
290727,0,tcp,http,205,689,0,18,75,1,171,255,1,0.01,normal,unattack
90685,0,tcp,http,322,1182,0,10,10,1,255,255,1,0,normal,unattack
124869,0,udp,domain_u,46,117,0,1,3,1,255,249,0.98,0,normal,unattack
37329,0,tcp,http,319,5640,0,14,14,1,50,255,1,0.02,normal,unattack
147312,0,udp,domain_u,44,113,0,1,2,1,255,250,0.98,0,normal,unattack
211054,0,tcp,http,289,384,0,33,33,1,255,255,1,0,normal,unattack
289552,0,udp,private,105,147,0,1,1,1,255,255,1,0,normal,unattack
124001,0,udp,domain_u,36,0,0,13,17,1,52,52,1,1,normal,unattack
153144,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
8423,0,tcp,http,147,4097,0,2,2,1,16,255,1,0.06,normal,unattack
154016,0,tcp,http,238,1576,0,10,15,1,255,255,1,0,normal,unattack
75958,0,udp,private,105,146,0,2,2,1,255,254,1,0,normal,unattack
226751,0,tcp,http,250,1451,0,27,27,1,217,255,1,0,normal,unattack
291580,0,tcp,http,157,3776,0,2,2,1,39,255,1,0.03,normal,unattack
212899,0,udp,private,105,0,0,1,1,1,255,252,0.99,0,normal,unattack
76564,0,tcp,http,221,2081,0,9,9,1,18,255,1,0.06,normal,unattack
36304,0,udp,domain_u,42,42,0,8,12,1,255,248,0.97,0,normal,unattack
156007,0,tcp,http,340,327,0,1,5,1,160,255,1,0.01,normal,unattack
227336,0,tcp,http,317,3665,0,17,17,1,255,255,1,0,normal,unattack
147776,0,tcp,http,235,12823,0,15,15,1,255,255,1,0,normal,unattack
143205,0,udp,private,105,146,0,2,2,1,255,254,1,0,normal,unattack
156958,0,tcp,http,318,537,0,5,5,1,34,255,1,0.03,normal,unattack
156496,0,tcp,http,162,5059,0,1,17,1,255,255,1,0,normal,unattack
92829,0,tcp,http,292,3656,0,13,13,1,125,255,1,0.01,normal,unattack
149894,0,tcp,http,281,1313,0,26,26,1,126,255,1,0.01,normal,unattack
283643,0,udp,private,105,146,0,3,3,1,255,255,1,0,normal,unattack
231767,0,tcp,http,147,15637,0,3,3,1,3,255,1,0.33,normal,unattack
212034,3,tcp,smtp,126,235,0,1,1,1,33,71,0.58,0.03,normal,unattack
228584,0,udp,private,105,0,0,4,4,1,255,255,1,0,normal,unattack
90364,0,tcp,http,229,3827,0,4,4,1,16,255,1,0.06,normal,unattack
96261,0,tcp,http,302,18301,0,9,9,1,255,255,1,0,normal,unattack
135524,0,tcp,http,198,7873,0,12,38,1,12,255,1,0.08,normal,unattack
147712,0,tcp,http,308,310,0,14,16,1,255,255,1,0,normal,unattack
231281,0,tcp,http,230,7834,0,7,7,1,19,255,1,0.05,normal,unattack
233171,0,tcp,http,294,1227,0,1,1,1,162,162,1,0.01,normal,unattack
210779,0,tcp,http,208,6579,0,21,27,1,102,255,1,0.01,normal,unattack
136580,0,udp,private,105,146,0,1,1,1,255,253,0.99,0,normal,unattack
40018,0,tcp,http,223,2023,0,1,1,1,44,255,1,0.02,normal,unattack
146857,0,tcp,http,326,1257,0,9,10,1,43,255,1,0.02,normal,unattack
98914,0,udp,domain_u,42,42,0,4,6,1,255,255,1,0,normal,unattack
153932,0,udp,private,105,0,0,1,1,1,255,252,0.99,0,normal,unattack
77428,0,tcp,http,324,891,0,1,2,1,1,255,1,1,normal,unattack
144679,0,udp,private,105,105,0,1,1,1,255,254,1,0,normal,unattack
138430,0,udp,private,105,146,0,1,1,1,255,254,1,0,normal,unattack
140738,3,tcp,smtp,1234,334,0,1,3,1,144,115,0.8,0.01,normal,unattack
94351,0,tcp,http,238,1291,0,26,63,1,92,255,1,0.01,normal,unattack
146273,0,udp,private,105,0,0,1,1,1,255,254,1,0,normal,unattack
132468,0,udp,private,105,146,0,2,2,1,255,254,1,0.01,normal,unattack
226164,0,tcp,http,328,1699,0,14,15,1,71,255,1,0.01,normal,unattack
147710,0,udp,private,105,0,0,1,1,1,255,252,0.99,0,normal,unattack
37540,0,tcp,http,301,1401,0,19,22,1,255,255,1,0,normal,unattack
36407,0,tcp,http,270,294,0,3,3,1,255,255,1,0,normal,unattack
226356,0,tcp,http,308,191,0,22,22,1,102,255,1,0.01,normal,unattack
145798,0,tcp,http,223,430,0,8,9,1,8,255,1,0.12,normal,unattack
213906,0,tcp,ftp_data,12241,0,0,6,6,1,129,72,0.23,0.23,normal,unattack
97195,0,udp,private,105,147,0,1,1,1,255,254,1,0,normal,unattack
154974,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
149333,0,udp,private,105,0,0,1,1,1,255,253,0.99,0,normal,unattack
602,0,udp,domain_u,34,34,0,8,23,1,255,251,0.98,0.01,normal,unattack
228714,0,tcp,http,252,13105,0,10,10,1,255,255,1,0,normal,unattack
92775,0,tcp,http,329,1386,0,7,7,1,115,249,1,0.01,normal,unattack
155629,0,tcp,http,218,8899,0,1,1,1,213,255,1,0,normal,unattack
147410,0,tcp,http,148,29161,0,2,2,1,37,255,1,0.03,normal,unattack
135996,31,tcp,telnet,197,1644,0,1,1,1,255,172,0.67,0,ps,u2r
78074,8,tcp,ftp,220,688,0,1,1,1,53,27,0.51,0.02,buffer_overflow,u2r
91225,0,tcp,ftp_data,0,3249,0,1,1,1,1,1,1,1,ps,u2r
132996,135,tcp,telnet,353,5769,0,1,1,1,255,141,0.55,0,ps,u2r
101141,1964,tcp,telnet,3760,29364,0,1,1,1,255,3,0.01,0,buffer_overflow,u2r
149242,61,tcp,telnet,195,2051,0,1,1,1,97,29,0.3,0.01,ps,u2r
96753,154,tcp,telnet,1510,3349,0,1,1,1,255,35,0.14,0,buffer_overflow,u2r
91589,0,tcp,ftp_data,195,0,0,1,1,1,19,32,0.47,0.47,rootkit,u2r
286778,62,tcp,telnet,2615,4233,0,1,1,1,255,1,0,0,buffer_overflow,u2r
233106,92,tcp,telnet,2458,9336,0,1,1,1,146,19,0.13,0.01,buffer_overflow,u2r
133106,49,tcp,ftp,158,504,0,1,1,1,199,2,0.01,0.01,rootkit,u2r
78839,192,tcp,telnet,1713,18570,0,1,1,1,151,32,0.04,0.01,buffer_overflow,u2r
93447,75,tcp,telnet,277,1087,0,1,1,1,137,101,0.74,0.01,loadmodule,u2r
91224,5,tcp,ftp,94,333,0,1,1,1,27,20,0.74,0.04,ps,u2r
133007,0,tcp,ftp_data,3346,0,0,1,1,1,255,44,0.17,0.17,ps,u2r
91212,6,tcp,ftp,50,199,0,1,1,1,25,19,0.76,0.04,ps,u2r
91228,31,tcp,telnet,198,1608,0,1,1,1,29,3,0.1,0.03,ps,u2r
135992,6,tcp,ftp,94,332,0,1,1,1,255,15,0.06,0,ps,u2r
133088,54,tcp,ftp,148,643,0,1,1,1,192,1,0.01,0.01,rootkit,u2r
151891,58,tcp,telnet,2615,4233,0,1,1,1,10,2,0.2,0.1,buffer_overflow,u2r
135994,0,tcp,ftp_data,0,3249,0,1,1,1,1,11,1,1,ps,u2r
107132,684,tcp,telnet,2715,13392,0,1,1,1,255,14,0.05,0,buffer_overflow,u2r
99463,373,tcp,telnet,2954,4768,0,1,1,1,255,13,0.05,0,buffer_overflow,u2r
91215,1,tcp,telnet,117,1357,0,1,1,1,26,2,0.08,0.04,ps,u2r
149239,6,tcp,ftp,94,332,0,1,1,1,96,1,0.01,0.01,ps,u2r
78081,0,tcp,ftp_data,0,5020,0,3,3,1,3,9,1,1,buffer_overflow,u2r
96417,5,tcp,ftp,95,332,0,1,1,1,247,90,0.36,0,ps,u2r
79377,30,tcp,telnet,137,1403,0,1,1,1,235,17,0.07,0,buffer_overflow,u2r
76578,43,tcp,telnet,260,2611,0,1,1,1,255,13,0.05,0,perl,u2r
78079,0,tcp,ftp_data,0,5696,0,1,1,1,1,7,1,1,buffer_overflow,u2r
133111,10,tcp,ftp_data,256000,0,0,1,1,1,255,51,0.2,0.2,rootkit,u2r
